,pct_cli,pct_ili,pct_cli_anosmia_ageusia,pct_hh_cli,pct_cmnty_cli,pct_hh_fever,pct_hh_sore_throat,pct_hh_cough,pct_hh_shortness_of_breath,pct_hh_difficulty_breathing,mean_hh_cli_ct,mean_cmnty_cli_ct,pct_self_fever,pct_self_cough,pct_self_shortness_of_breath,pct_self_difficulty_breathing,pct_self_tiredness_or_exhaustion,pct_self_nasal_congestion,pct_self_runny_nose,pct_self_muscle_joint_aches,pct_self_sore_throat,pct_self_persistent_pain_pressure_in_chest,pct_self_nausea_vomiting,pct_self_diarrhea,pct_self_anosmia_ageusia,pct_self_other,pct_self_none_of_above,pct_self_multiple_symptoms,pct_tested_and_positive,pct_tested_and_negative,pct_tested_no_result,pct_could_not_get_tested,pct_did_not_try_to_get_tested,pct_worked_outside_home,pct_avoid_contact_all_or_most_time,mean_outside_hh_contact_at_work_ct,mean_outside_hh_contact_shopping_ct,mean_outside_hh_contact_in_social_gatherings_ct,pct_contact_covid_positive,pct_diabetes,pct_cancer,pct_heart_disease,pct_high_blood_pressure,pct_asthma,pct_chronic_lung_disease,pct_kidney_disease,pct_autoimmune_disorder,pct_no_above_medical_conditions,pct_multiple_medical_conditions,pct_cli_weighted,pct_ili_weighted,pct_cli_anosmia_ageusia_weighted,pct_hh_cli_weighted,pct_cmnty_cli_weighted,pct_hh_fever_weighted,pct_hh_sore_throat_weighted,pct_hh_cough_weighted,pct_hh_shortness_of_breath_weighted,pct_hh_difficulty_breathing_weighted,mean_hh_cli_ct_weighted,mean_cmnty_cli_ct_weighted,pct_self_fever_weighted,pct_self_cough_weighted,pct_self_shortness_of_breath_weighted,pct_self_difficulty_breathing_weighted,pct_self_tiredness_or_exhaustion_weighted,pct_self_nasal_congestion_weighted,pct_self_runny_nose_weighted,pct_self_muscle_joint_aches_weighted,pct_self_sore_throat_weighted,pct_self_persistent_pain_pressure_in_chest_weighted,pct_self_nausea_vomiting_weighted,pct_self_diarrhea_weighted,pct_self_anosmia_ageusia_weighted,pct_self_other_weighted,pct_self_none_of_above_weighted,pct_self_multiple_symptoms_weighted,pct_tested_and_positive_weighted,pct_tested_and_negative_weighted,pct_tested_no_result_weighted,pct_could_not_get_tested_weighted,pct_did_not_try_to_get_tested_weighted,pct_worked_outside_home_weighted,pct_avoid_contact_all_or_most_time_weighted,mean_outside_hh_contact_at_work_ct_weighted,mean_outside_hh_contact_shopping_ct_weighted,mean_outside_hh_contact_in_social_gatherings_ct_weighted,pct_contact_covid_positive_weighted,pct_diabetes_weighted,pct_cancer_weighted,pct_heart_disease_weighted,pct_high_blood_pressure_weighted,pct_asthma_weighted,pct_chronic_lung_disease_weighted,pct_kidney_disease_weighted,pct_autoimmune_disorder_weighted,pct_no_above_medical_conditions_weighted,pct_multiple_medical_conditions_weighted
pct_cli_weighted,0.915063724,0.852411516,0.631781275,0.629539152,0.357678117,0.57721669,0.360528721,0.325625632,0.267734451,0.282029541,0.00765433,-0.001936925,0.811005449,0.318144423,0.249778733,0.286544802,0.280425965,0.269552163,0.195433202,0.176057436,0.350064446,0.364904753,0.32364269,0.295416215,0.399796864,0.073444317,-0.251747513,0.285897669,0.211342421,0.009218935,0.152576645,0.116656062,-0.131493722,0.149927141,-0.023455508,-3.99E-05,-2.41E-05,-0.000203939,0.218616428,-0.148344173,-0.185454794,-0.161756284,-0.16164035,0.065024341,-0.132769503,-0.128990554,-0.01801619,0.170390923,-0.161459918,1,0.930743392,0.680482834,0.678420557,0.260835624,0.625655512,0.371610844,0.341421405,0.293157301,0.310494169,0.007161473,-0.00204875,0.892124248,0.34053316,0.280347542,0.317266039,0.294543919,0.280537053,0.20787504,0.201587151,0.369146293,0.388531692,0.337967124,0.307467904,0.423440512,0.08127482,-0.260698842,0.300403376,0.260345459,0.083172684,0.197863603,0.18024108,0.118940341,0.123524378,-0.030332444,0.000183201,0.000183201,-0.000307785,0.218172071,-0.150299745,-0.180687835,-0.161658736,-0.163242228,0.072660304,-0.129952495,-0.123942908,-0.021342914,0.169815605,-0.161371169
pct_ili_weighted,0.851669332,0.916589574,0.608907787,0.606775157,0.366020627,0.586416907,0.387650997,0.330909075,0.252234212,0.266784069,0.007325186,-0.001311565,0.822568807,0.319547721,0.229821685,0.267079114,0.295762663,0.27827862,0.198135339,0.175458432,0.380567313,0.36314096,0.334923062,0.304904898,0.402886822,0.073731607,-0.264168702,0.297033705,0.205017653,0.0122902,0.166895828,0.11455261,-0.135188218,0.153250258,-0.026028133,5.78E-05,6.99E-05,-0.001540721,0.221321823,-0.162825325,-0.196547903,-0.177684245,-0.179687014,0.076622315,-0.146961778,-0.142426194,-0.017125698,0.185777823,-0.176566201,0.930743392,1,0.654658643,0.654323379,0.268166185,0.634658039,0.401543666,0.347705498,0.275239724,0.294332169,0.006846685,-0.001459345,0.90202414,0.343107619,0.257868623,0.295641114,0.30953248,0.289919545,0.211458978,0.201742333,0.40301413,0.385192834,0.350407792,0.317717016,0.426297539,0.081337895,-0.272930747,0.31239399,0.256131748,0.090140058,0.213510078,0.182639519,0.125985975,0.127598,-0.032670732,0.000342423,0.000342423,-0.001653103,0.220721336,-0.164825056,-0.191575506,-0.178026187,-0.181395216,0.083893141,-0.143989604,-0.137088524,-0.021250392,0.185461517,-0.176650273
pct_cli_anosmia_ageusia_weighted,0.644461288,0.621240864,0.929498753,0.525932419,0.479022656,0.50589598,0.451599306,0.416616211,0.346337134,0.344798087,0.005829722,-0.001550095,0.610574608,0.388005135,0.30614146,0.325357066,0.3800405,0.367614692,0.267384261,0.241408485,0.434147994,0.410107836,0.408878757,0.363141389,0.856480004,0.115599455,-0.362044741,0.407711518,0.302692113,0.006115554,0.182676231,0.138102015,-0.164299091,0.139640999,0.002347284,-0.001393951,-0.001379688,0.000545894,0.296403108,-0.18116605,-0.210440292,-0.19486173,-0.20074403,0.104161067,-0.148685879,-0.151856994,0.006514328,0.202125008,-0.186675295,0.680482834,0.654658643,1,0.548192135,0.365625577,0.528480347,0.466388334,0.436670397,0.371748135,0.367959721,0.005538802,-0.001695127,0.647369019,0.412406135,0.331242743,0.349275841,0.395864548,0.380940795,0.284937677,0.268396204,0.452488454,0.421297363,0.418160035,0.374871414,0.914351366,0.11734833,-0.375592555,0.430721519,0.372711431,0.120240252,0.251667244,0.237319804,0.184247438,0.114265539,-0.005349088,-0.001075854,-0.001075854,0.000597645,0.288917462,-0.183701476,-0.204681528,-0.193699148,-0.201718026,0.111372156,-0.148100972,-0.143331476,0.000538047,0.199804038,-0.186154427
pct_hh_cli_weighted,0.632626265,0.610585099,0.516795426,0.919190845,0.400194797,0.826624334,0.405248531,0.352351879,0.293609877,0.330911883,0.012674255,-0.003228138,0.608902635,0.28603924,0.206278406,0.241903461,0.276085465,0.255641754,0.172653482,0.136894279,0.337397489,0.333091518,0.305776259,0.283632105,0.380133464,0.048853526,-0.246629957,0.273696317,0.248473914,0.026481858,0.174608289,0.116074264,-0.159103552,0.170761675,-0.036883746,-0.001968311,-0.001948931,-0.000295598,0.278657077,-0.163145961,-0.208640494,-0.176571947,-0.178481422,0.046433198,-0.160976498,-0.145125607,-0.050841421,0.196342578,-0.186501399,0.678420557,0.654323379,0.548192135,1,0.306728029,0.905420838,0.425041798,0.374688026,0.329041218,0.367429751,0.012166892,-0.003318329,0.656078521,0.304732587,0.230247712,0.26792692,0.288020568,0.263899235,0.183744712,0.161374673,0.35239565,0.348694649,0.318298899,0.293427026,0.397259662,0.053292432,-0.255882661,0.287626537,0.296361684,0.102685196,0.21937021,0.181518407,0.107480641,0.146021476,-0.039339873,-0.001699905,-0.001699905,-0.000264096,0.277797292,-0.16676473,-0.205419263,-0.177431417,-0.181671995,0.050808424,-0.160087706,-0.14173368,-0.055518386,0.19736759,-0.188188067
pct_cmnty_cli_weighted,0.262526436,0.270684463,0.362709798,0.308621414,0.976298961,0.325991774,0.393543412,0.187365174,0.152158825,0.211632076,0.002770437,-0.002325869,0.27452344,0.109764805,0.088364514,0.178545792,0.410598571,0.237052137,0.026143167,0.108721172,0.352703997,0.265397468,0.392085899,0.348372045,0.354503625,-0.052574706,-0.224320876,0.269636558,0.414715695,0.272161141,0.306737589,0.039685764,-0.403118495,0.379566369,-0.332133005,-0.001508341,-0.001508301,0.002945104,0.559105754,-0.26910408,-0.321511625,-0.280789679,-0.302503785,0.08340217,-0.285395824,-0.233311859,-0.086495633,0.323571029,-0.305220131,0.260835624,0.268166185,0.365625577,0.306728029,1,0.322998691,0.399219876,0.212362198,0.175231569,0.22607083,0.003217925,-0.001473541,0.277457663,0.137040774,0.106031522,0.188548807,0.417226917,0.24083539,0.042337372,0.129762781,0.360065586,0.270560857,0.393239205,0.352890654,0.352486608,-0.042320779,-0.234940657,0.287286765,0.448000339,0.380590107,0.34692395,0.098483872,-0.00298577,0.333314024,-0.299837007,-0.00150926,-0.00150926,0.00317833,0.533783668,-0.275397299,-0.320256879,-0.286371451,-0.309539657,0.097918477,-0.286337133,-0.234119259,-0.095459948,0.324494104,-0.308636905
pct_hh_fever_weighted,0.584634754,0.59443072,0.500681453,0.834318189,0.416332502,0.923825568,0.438987503,0.345256995,0.259459074,0.302960942,0.009625444,-0.002766445,0.648271042,0.277936383,0.181059956,0.223110915,0.323946842,0.27653715,0.180195008,0.132590323,0.371962864,0.340499044,0.342895806,0.315818081,0.37656555,0.053296965,-0.282938635,0.305458857,0.238216727,0.020023622,0.185412507,0.108950208,-0.151577028,0.193984308,-0.05497809,-0.003175021,-0.003151112,0.0025136,0.28011631,-0.21305404,-0.256211001,-0.229275799,-0.236905638,0.078310215,-0.212020178,-0.189151956,-0.057305417,0.249794322,-0.241207457,0.625655512,0.634658039,0.528480347,0.905420838,0.322998691,1,0.456812876,0.365817809,0.292517269,0.337383699,0.009297181,-0.002869729,0.691848834,0.295693295,0.204518429,0.248432971,0.333126871,0.28204136,0.189589208,0.156868853,0.384196077,0.353098776,0.354084719,0.324330874,0.391175756,0.05604551,-0.291179119,0.318361228,0.291071934,0.110132726,0.236402243,0.186824955,0.137130673,0.172121136,-0.054126997,-0.002898981,-0.002898981,0.00253107,0.279259139,-0.21584689,-0.252603014,-0.230253978,-0.239589456,0.083167101,-0.210450164,-0.185607544,-0.064085828,0.249723585,-0.242443147
pct_hh_sore_throat_weighted,0.37213834,0.402519523,0.460778472,0.423033815,0.565995584,0.458048498,0.959561688,0.569662796,0.279742536,0.309893468,0.004488164,-0.005027794,0.405299914,0.482857268,0.210140176,0.268177214,0.664010739,0.566130938,0.413743926,0.188612184,0.871472634,0.487503813,0.597821258,0.564815813,0.400023721,0.134467651,-0.650212926,0.647589885,0.116044199,-0.071111932,0.165748724,0.133546601,-0.052747465,0.23418249,-0.033822164,-0.00353235,-0.003529066,0.00276795,0.231190813,-0.504127862,-0.48672774,-0.503203639,-0.563479035,0.352320594,-0.42965573,-0.411697146,-0.03965493,0.523978976,-0.510221429,0.371610844,0.401543666,0.466388334,0.425041798,0.399219876,0.456812876,1,0.595727982,0.308014291,0.335965076,0.004286366,-0.005167207,0.405847284,0.507287863,0.227590857,0.283080552,0.664123674,0.568075501,0.421445357,0.218174336,0.899281713,0.480073761,0.594390336,0.560942819,0.403812369,0.126437738,-0.660539334,0.664094654,0.209259392,0.126662898,0.270355593,0.309602768,0.417897374,0.208879499,-0.049587535,-0.003457998,-0.003457999,0.003018266,0.226156714,-0.503546989,-0.476989752,-0.500479868,-0.558631153,0.358000208,-0.426111038,-0.399238792,-0.057524307,0.514816056,-0.506247521
pct_hh_cough_weighted,0.362620793,0.368829695,0.457521267,0.395226263,0.471194872,0.385476703,0.597066451,0.96289151,0.514822905,0.424570327,0.008182707,-0.005499112,0.372915808,0.864969129,0.432309798,0.368213615,0.504230455,0.636620984,0.607978228,0.348972079,0.569582387,0.485754209,0.450914076,0.461521185,0.386992032,0.245571778,-0.697843035,0.712381673,0.007934953,-0.294607467,-0.019308544,0.182397789,0.181517063,0.040363933,0.277057043,-0.0033373,-0.003326433,0.001713958,0.077019956,-0.204353767,-0.253353471,-0.208876497,-0.227192002,0.174327416,-0.11898018,-0.170963939,0.00743994,0.219027103,-0.203311061,0.341421405,0.347705498,0.436670397,0.374688026,0.212362198,0.365817809,0.595727982,1,0.51645567,0.423627597,0.006760937,-0.005589686,0.352229298,0.89258217,0.427651487,0.363204867,0.508319626,0.640191984,0.610942283,0.356676418,0.568917228,0.459179674,0.436820687,0.453606573,0.365882001,0.228579645,-0.701903171,0.721101603,0.090492533,-0.101074515,0.090529825,0.358532752,0.569390219,0.032350115,0.234357914,-0.003190407,-0.003190407,0.001664589,0.060029513,-0.207432799,-0.239571974,-0.201231313,-0.222791314,0.184028822,-0.119454693,-0.161401937,-0.001989405,0.21120656,-0.199551729
pct_hh_shortness_of_breath_weighted,0.294570855,0.277369171,0.377053075,0.329367089,0.276885272,0.291248328,0.295811071,0.50006751,0.936173584,0.645862417,0.011521732,-0.000772362,0.279765228,0.483122349,0.7580709,0.561958449,0.289518516,0.356983119,0.353892308,0.405071175,0.272974172,0.364635519,0.277943216,0.24330015,0.328475118,0.224335778,-0.37342111,0.446274942,0.090760658,-0.075590195,0.033637621,0.124299793,-0.009192689,-0.101531873,0.186062821,0.001688568,0.001680092,-0.001269011,0.070426521,0.106045531,0.080010032,0.119637467,0.103973425,0.087670971,0.224953401,0.128764796,0.159820692,-0.132990308,0.154170548,0.293157301,0.275239724,0.371748135,0.329041218,0.175231569,0.292517269,0.308014291,0.51645567,1,0.665804251,0.010993961,-0.000922025,0.277998515,0.500915986,0.796206009,0.58162032,0.315575338,0.374258916,0.369735348,0.418645481,0.285925557,0.367635859,0.281416133,0.252673924,0.319482893,0.218220293,-0.383726016,0.467667388,0.137739924,0.035697123,0.099673113,0.218382174,0.264670034,-0.113700505,0.160680676,0.001721303,0.001721302,-0.001327956,0.0564049,0.104296394,0.087440973,0.12803008,0.107910809,0.100989408,0.227603804,0.131217679,0.160046673,-0.137498302,0.156901281
pct_hh_difficulty_breathing_weighted,0.293720017,0.278581266,0.352798605,0.344982834,0.286781768,0.315481466,0.311774413,0.394045524,0.607709511,0.924411358,0.011413121,-0.002108932,0.278133168,0.359951437,0.540010801,0.693095267,0.304738716,0.308183962,0.253128279,0.261146686,0.280289596,0.388713732,0.287259378,0.276726373,0.313550512,0.116783557,-0.321376746,0.369038786,0.117682484,-0.012715333,0.065020152,0.119375956,-0.072446775,0.09780804,-0.005692533,0.004281952,0.00425934,0.001604935,0.143386555,-0.055377966,-0.090871446,-0.017211471,-0.066342926,0.086308489,0.033871346,-0.008170578,-0.022861099,0.061323028,-0.040336054,0.310494169,0.294332169,0.367959721,0.367429751,0.22607083,0.337383699,0.335965076,0.423627597,0.665804251,1,0.010829197,-0.002183382,0.29434849,0.38907182,0.588804558,0.742563511,0.331362401,0.325690864,0.271054249,0.285238635,0.303038299,0.411691632,0.298783435,0.289658679,0.322626898,0.119017899,-0.33898122,0.396872179,0.163799091,0.08620102,0.124494829,0.203335337,0.19397666,0.065006458,-0.021274728,0.004157528,0.004157528,0.001722976,0.13521885,-0.062764281,-0.088604142,-0.0175789,-0.072496982,0.10008426,0.034471187,-0.011518831,-0.026799157,0.062869812,-0.04433805
mean_hh_cli_ct_weighted,0.006426376,0.006059623,0.004981418,0.011150882,0.002935835,0.008325224,0.00313975,0.002335559,0.007247752,0.007231806,0.994573652,0,0.004640289,0.000791561,0.004178279,0.004252733,0.000949758,0.002217758,-0.003639431,0.000576759,-0.002268837,0.004051186,-0.000726114,0.007331065,0.00365679,-0.002396584,0.000493892,0.000158752,0.01377811,0.003875981,0.001628428,-0.003802864,-0.005426053,0.004425264,-0.006231759,-3.46E-05,-3.44E-05,-3.20E-05,0.003216261,-0.001236546,-0.000670631,-0.003448222,-0.003039707,0.001336313,-0.005032497,-0.001226972,-0.003487586,0.003763564,-0.002951727,0.007161473,0.006846685,0.005538802,0.012166892,0.003217925,0.009297181,0.004286366,0.006760937,0.010993961,0.010829197,1,0,0.005121067,0.004667471,0.009724623,0.006888661,0.001773213,0.004546072,-0.002289421,0.001446829,-0.001794901,0.005932456,5.42E-05,0.006809731,0.005148703,0.000134922,-0.000150351,0.001376923,0.012243077,0.006698081,0.001928866,-0.002474055,-0.001421826,0.00444055,-0.004731346,-3.47E-05,-3.47E-05,-3.43E-05,0.003056762,-0.000606025,-0.000890739,-0.002320464,-0.002487737,0.002116616,-0.003573034,0.001886508,-0.003829371,0.003319245,-0.001935102
mean_cmnty_cli_ct_weighted,-0.002257323,-0.001612211,-0.001729294,-0.003567053,-0.002281573,-0.003056889,-0.005559341,-0.005810052,-0.000246029,-0.001907792,0,0,-0.002045336,-0.006044452,1.92E-05,-0.000729431,-0.006215342,-0.005085393,-0.004291911,-0.003744552,-0.006079105,-0.002419778,-0.003441737,-0.004550624,-0.001155928,-0.002872095,0.007103502,-0.006353758,-0.001923991,0.000239757,0.011531834,0.003168405,-0.003530333,-0.002765526,0.0011558,0,0,0,-0.001521129,0.00553473,0.006897761,0.009041679,0.007499376,-0.008696819,0.008551977,0.005284857,-0.00199354,-0.006150968,0.006359022,-0.00204875,-0.001459345,-0.001695127,-0.003318329,-0.001473541,-0.002869729,-0.005167207,-0.005589686,-0.000922025,-0.002183382,0,0,-0.001806038,-0.005839769,-0.000916544,-0.001326566,-0.006234436,-0.004801418,-0.004594661,-0.004053881,-0.005556431,-0.002731099,-0.003131265,-0.004449421,-0.001272475,-0.003516396,0.006899691,-0.006475762,-0.001488574,-0.001573106,0.007332295,-0.00067861,-0.005608103,-0.002020061,0.001759634,0,0,0,-0.00133251,0.004984222,0.006845428,0.007620304,0.006815318,-0.008177026,0.007484164,0.004706161,-0.001782294,-0.005516484,0.005622862
pct_self_fever_weighted,0.820283251,0.832042378,0.606248292,0.612325314,0.378725342,0.645641569,0.39470219,0.337201254,0.255642654,0.268519144,0.005451963,-0.001654754,0.9194404,0.314377771,0.227602728,0.262040773,0.321648118,0.292488536,0.207040099,0.183819058,0.380669559,0.370553939,0.35912507,0.320997023,0.405441779,0.080560524,-0.289633282,0.323839234,0.20825043,0.006690819,0.177442267,0.113564114,-0.133489614,0.156966966,-0.023210632,-0.001250434,-0.001230775,-0.001408069,0.224286764,-0.180344224,-0.21306967,-0.196122937,-0.198301464,0.08814249,-0.161461533,-0.156170963,-0.014532486,0.202176049,-0.193464376,0.892124248,0.90202414,0.647369019,0.656078521,0.277457663,0.691848834,0.405847284,0.352229298,0.277998515,0.29434849,0.005121067,-0.001806038,1,0.334523751,0.254447528,0.288630053,0.334757018,0.302117179,0.218398031,0.209122557,0.39806206,0.390296378,0.372125345,0.331935658,0.424014437,0.086901664,-0.298748392,0.339183692,0.261679947,0.094693462,0.228339358,0.189508568,0.145111584,0.131746869,-0.029975538,-0.001003449,-0.00100345,-0.001559176,0.222087843,-0.182152162,-0.208010147,-0.195977219,-0.199377942,0.095284378,-0.159097815,-0.151218865,-0.01951197,0.201029359,-0.193396969
pct_self_cough_weighted,0.360603848,0.363282349,0.43519428,0.329598386,0.392441533,0.320004716,0.5135304,0.873108517,0.505243084,0.396088835,0.006050541,-0.005819656,0.355557692,0.958774419,0.465114764,0.378438364,0.442405277,0.614089595,0.610107725,0.370931307,0.520135954,0.458329564,0.397922334,0.413284245,0.360411789,0.26789357,-0.666778644,0.69458496,-0.023116431,-0.31021994,-0.04446884,0.17787942,0.208844775,-0.016981306,0.312353226,-0.002816186,-0.002806284,0.00049618,0.016366183,-0.130916721,-0.173597501,-0.142156079,-0.147240661,0.155285102,-0.037215808,-0.110292557,0.058403313,0.132266197,-0.120843229,0.34053316,0.343107619,0.412406135,0.304732587,0.137040774,0.295693295,0.507287863,0.89258217,0.500915986,0.38907182,0.004667471,-0.005839769,0.334523751,1,0.459452988,0.373608001,0.446683674,0.61868169,0.613365662,0.375719619,0.520385183,0.430675232,0.384225329,0.405746362,0.336548506,0.251602977,-0.668834183,0.703413434,0.055551968,-0.125040875,0.06117579,0.346395218,0.562096164,-0.019007475,0.27024454,-0.00257869,-0.00257869,0.000301503,0.000175142,-0.131732364,-0.159273799,-0.131782756,-0.139846786,0.163690166,-0.035630783,-0.09997521,0.05190888,0.123094478,-0.114891084
pct_self_shortness_of_breath_weighted,0.276895552,0.255676745,0.334273667,0.236439588,0.200736753,0.208846802,0.221207988,0.419762603,0.756442604,0.572376072,0.010499293,-0.000815975,0.252915138,0.44432577,0.932440275,0.590948819,0.242594617,0.317677602,0.338420622,0.385538112,0.226908601,0.345767883,0.232859665,0.200110467,0.287718616,0.223653614,-0.33544595,0.410519065,0.05332577,-0.091559992,0.005207165,0.119553571,0.020738346,-0.124689608,0.196115919,0.000636131,0.000615504,-0.002138714,0.013232171,0.133559857,0.111879878,0.153263448,0.132242628,0.075988007,0.249287006,0.148123193,0.158078891,-0.163708737,0.18195346,0.280347542,0.257868623,0.331242743,0.230247712,0.106031522,0.204518429,0.227590857,0.427651487,0.796206009,0.588804558,0.009724623,-0.000916544,0.254447528,0.459452988,1,0.616807082,0.268623122,0.335726133,0.353634563,0.398326754,0.239673519,0.35401643,0.23846768,0.21029427,0.281283049,0.221231109,-0.344682883,0.431027459,0.096217954,0.007075332,0.06354702,0.204173642,0.250894389,-0.132851954,0.170281896,0.000547564,0.000547563,-0.002316082,0.001043963,0.132589539,0.119195735,0.162203112,0.136659627,0.089097523,0.253790689,0.150597204,0.161038865,-0.168158405,0.185527068
pct_self_difficulty_breathing_weighted,0.297849662,0.278682127,0.334564095,0.254077588,0.239383193,0.235586792,0.266623454,0.340201391,0.530016056,0.693002405,0.007283117,-0.001308302,0.271943825,0.344681602,0.560766782,0.920349443,0.294387437,0.294370244,0.248370566,0.259607283,0.26862062,0.394566166,0.273808988,0.265549585,0.294446756,0.12174887,-0.307749262,0.3583881,0.086043189,-0.027199003,0.042835232,0.117277316,-0.047425105,0.094109211,-0.009886374,0.004267499,0.004273821,-0.001221072,0.100518792,-0.051673122,-0.083147751,-0.015163195,-0.063845051,0.095411313,0.038029758,-0.011050828,-0.011963741,0.053363342,-0.034857328,0.317266039,0.295641114,0.349275841,0.26792692,0.188548807,0.248432971,0.283080552,0.363204867,0.58162032,0.742563511,0.006888661,-0.001326566,0.288630053,0.373608001,0.616807082,1,0.320384203,0.310977443,0.266972801,0.284991648,0.290676164,0.422304593,0.287622861,0.278780543,0.304253016,0.127226667,-0.322899562,0.38615748,0.128596455,0.068997735,0.09916146,0.199504617,0.191021758,0.062023816,-0.025748349,0.004328081,0.004328081,-0.001229731,0.093452983,-0.056899678,-0.080012965,-0.014591964,-0.067851091,0.110322035,0.040790181,-0.013117506,-0.013760654,0.053447305,-0.036750237
pct_self_tiredness_or_exhaustion_weighted,0.294181924,0.311411269,0.389315319,0.287714646,0.476753584,0.340081679,0.662767907,0.481064176,0.279929543,0.303788704,0.001595652,-0.006316442,0.335617753,0.416543079,0.241676776,0.299078424,0.967759026,0.601390178,0.430276875,0.349909753,0.665448004,0.46699553,0.690475231,0.637614612,0.33990361,0.1687806,-0.759835711,0.773940669,0.037918927,-0.087831149,0.104527908,0.066776251,0.015900255,0.221598576,-0.100325509,-0.004095435,-0.00411082,-0.002694359,0.150944215,-0.541481904,-0.485974611,-0.526872944,-0.618401073,0.483481196,-0.430467808,-0.415810976,0.029860055,0.537946595,-0.524863662,0.294543919,0.30953248,0.395864548,0.288020568,0.417226917,0.333126871,0.664123674,0.508319626,0.315575338,0.331362401,0.001773213,-0.006234436,0.334757018,0.446683674,0.268623122,0.320384203,1,0.607572052,0.441211659,0.387628444,0.665213604,0.468943276,0.68634243,0.636426229,0.343981506,0.163560999,-0.774261072,0.800150732,0.148498934,0.156269703,0.230309862,0.27999212,0.536744504,0.20542188,-0.103084721,-0.004031747,-0.004031747,-0.002626256,0.146251417,-0.538641748,-0.474916387,-0.520163515,-0.609890979,0.489834018,-0.423847497,-0.403829515,0.012188441,0.526811398,-0.517742501
pct_self_nasal_congestion_weighted,0.294195823,0.304308845,0.392564196,0.277039523,0.393161811,0.29662792,0.572928675,0.633497655,0.369065223,0.323383973,0.005139968,-0.00466826,0.315016628,0.608409246,0.333869681,0.309635399,0.605425336,0.959087067,0.665673173,0.353902625,0.580690404,0.430810524,0.5113254,0.496763231,0.338361187,0.278013315,-0.776639989,0.796171188,-0.048636795,-0.268359179,-0.031231179,0.095600372,0.205349133,0.069990615,0.169883221,-0.003700729,-0.00369855,-0.003731747,0.041092515,-0.312437748,-0.318902573,-0.322198307,-0.356712146,0.321485606,-0.213269719,-0.25233729,0.079561427,0.304694311,-0.297434885,0.280537053,0.289919545,0.380940795,0.263899235,0.24083539,0.28204136,0.568075501,0.640191984,0.374258916,0.325690864,0.004546072,-0.004801418,0.302117179,0.61868169,0.335726133,0.310977443,0.607572052,1,0.67290218,0.367199425,0.578119141,0.412254849,0.497951354,0.487097404,0.3270293,0.262308647,-0.777832941,0.807958748,0.055115486,-0.032830901,0.097500901,0.297319412,0.62263278,0.063317517,0.136778246,-0.003507498,-0.003507498,-0.004011153,0.031727173,-0.310453968,-0.305067071,-0.312860371,-0.346305153,0.327457937,-0.20956192,-0.241602291,0.067598821,0.293408618,-0.290348557
pct_self_runny_nose_weighted,0.228842077,0.232437317,0.306130013,0.202856977,0.23536111,0.209423531,0.430597183,0.61872557,0.383757601,0.284498116,-0.00180094,-0.004383157,0.241161508,0.616973618,0.367814067,0.278705821,0.441106106,0.664205076,0.963535275,0.353360558,0.450732793,0.353446271,0.350017102,0.364556856,0.254215058,0.332465873,-0.709540729,0.721108024,-0.152869871,-0.393253823,-0.147435109,0.121246409,0.349895777,-0.144553057,0.406528215,-0.00470284,-0.004683449,-0.004359327,-0.1165267,-0.145435995,-0.116621206,-0.117155475,-0.177799958,0.242088848,-0.030613532,-0.092810382,0.096605027,0.117889229,-0.110838754,0.20787504,0.211458978,0.284937677,0.183744712,0.042337372,0.189589208,0.421445357,0.610942283,0.369735348,0.271054249,-0.002289421,-0.004594661,0.218398031,0.613365662,0.353634563,0.266972801,0.441211659,0.67290218,1,0.353983763,0.44465826,0.325077556,0.334255458,0.355803049,0.235684093,0.314798395,-0.708119861,0.725456154,-0.068756823,-0.199245605,-0.03510063,0.297215709,0.640283834,-0.131808089,0.348652721,-0.004467281,-0.004467282,-0.004574047,-0.125144228,-0.142588766,-0.099685438,-0.104060284,-0.165966743,0.242294421,-0.029883828,-0.081780815,0.09016817,0.106953973,-0.102930654
pct_self_muscle_joint_aches_weighted,0.209000928,0.209704736,0.278419028,0.173269867,0.159561838,0.166633026,0.217767627,0.354636768,0.417612783,0.293910025,0.001419558,-0.004176654,0.217259802,0.366547076,0.393277783,0.284673094,0.361130675,0.349643802,0.340446997,0.936531255,0.225427502,0.244708809,0.278792638,0.247736025,0.241750269,0.247318483,-0.428492504,0.50941267,-0.005829933,-0.116772741,-0.008436299,0.040951442,0.084841539,-0.138603236,0.161165535,-0.005412354,-0.005410229,-0.009427603,-0.033249755,0.103295441,0.118784057,0.084193464,0.101228031,0.139459771,0.190611978,0.116430362,0.302492983,-0.161533562,0.167895145,0.201587151,0.201742333,0.268396204,0.161374673,0.129762781,0.156868853,0.218174336,0.356676418,0.418645481,0.285238635,0.001446829,-0.004053881,0.209122557,0.375719619,0.398326754,0.284991648,0.387628444,0.367199425,0.353983763,1,0.231895033,0.242042683,0.277234209,0.25339208,0.229980149,0.246326852,-0.436038929,0.531659515,0.053671867,0.025198634,0.071456065,0.156128301,0.346919467,-0.139193421,0.145536836,-0.005356757,-0.005356757,-0.009679641,-0.040409277,0.108817509,0.128206997,0.098094026,0.114881973,0.141670125,0.195051264,0.122084265,0.306748894,-0.169987149,0.176633933
